,sex,row_number,liters_drunk,drink,check_number,label,age_children,age_adults,age_elderly,morning,day,evening
8791,0.0,40.0,1.0,1,6880,0,,27.0,,True,False,False
8792,1.0,60.0,1.0,0,3445,1,,,60.0,False,False,True
8793,,6.0,4.0,0,6369,1,,,62.0,False,True,False
8794,1.0,52.0,1.0,0,1253,0,14.0,,,True,False,False
8795,1.0,100.0,4.0,1,6027,1,,26.0,,False,True,False
8796,,60.0,0.0,1,4762,0,,45.0,,False,True,False
8797,1.0,82.0,0.0,0,6077,1,,,65.0,False,True,False
8798,,46.0,5.0,1,9879,1,,33.0,,False,False,True
8799,,75.0,1.0,1,7573,0,,,72.0,False,False,True
8800,0.0,85.0,2.484941745438558,0,4682,1,,22.0,,False,True,False
8801,1.0,51.0,1.0,0,8023,0,,,53.0,False,True,False
8802,0.0,20.0,2.0,0,4085,1,14.0,,,True,False,False
8803,0.0,3.0,0.0,0,4601,0,,23.0,,False,False,True
8804,,41.0,5.0,0,4948,1,,20.0,,False,True,False
8805,1.0,56.0,5.0,0,4074,1,,18.0,,False,True,False
8806,1.0,42.0,3.0,1,693,1,,,53.0,False,True,False
8807,1.0,47.0,3.0,1,8205,1,,,54.0,False,False,True
8808,0.0,37.0,3.0,0,4488,1,,20.0,,False,True,False
8809,0.0,75.0,2.0,0,5028,1,,41.0,,True,False,False
8810,0.0,50.0,4.0,1,9333,1,,,65.0,False,True,False
8811,1.0,99.0,4.0,1,7403,1,,33.0,,False,False,True
8812,,66.0,5.0,1,154,1,,26.0,,False,False,True
8813,1.0,94.0,4.0,0,7322,1,,23.0,,True,False,False
8814,0.0,23.0,2.0,0,5111,1,,,73.0,True,False,False
8815,,7.0,5.0,1,4960,1,,46.0,,True,False,False
8816,0.0,51.0,3.0,0,603,1,,,75.0,False,True,False
8817,0.0,14.0,3.0,0,4215,0,,24.0,,False,False,True
8818,1.0,12.0,3.0,1,7099,0,,,75.0,False,False,True
8819,,47.0,1.0,0,9837,1,17.0,,,True,False,False
8820,,16.0,2.0,1,4923,1,,,69.0,False,False,True
8821,0.0,49.0,1.0,0,654,0,16.0,,,False,True,False
8822,1.0,38.0,5.0,0,4212,0,,18.0,,False,True,False
8823,1.0,70.0,1.0,0,8406,0,15.0,,,False,False,True
8824,,58.0,2.484941745438558,0,3115,0,,21.0,,False,True,False
8825,,78.0,5.0,0,5328,0,,,70.0,False,False,True
8826,0.0,40.0,4.0,1,9364,0,,,58.0,False,False,True
8827,1.0,90.0,1.0,0,4325,0,,,71.0,False,True,False
8828,,59.0,1.0,1,772,1,,,52.0,False,False,True
8829,1.0,97.0,1.0,1,6425,0,,,79.0,False,True,False
8830,1.0,38.0,2.0,1,4082,1,,,57.0,False,True,False
8831,1.0,12.0,5.0,0,8647,1,,21.0,,True,False,False
8832,,4.0,5.0,1,9945,1,,28.0,,False,True,False
8833,1.0,28.0,0.0,0,5013,1,,,61.0,False,False,True
8834,1.0,65.0,3.0,1,2646,0,,,68.0,True,False,False
8835,1.0,78.0,1.0,0,5266,0,16.0,,,False,True,False
8836,,37.0,4.0,1,1809,0,,,61.0,False,True,False
8837,,37.0,2.0,1,9425,1,,41.0,,False,False,True
8838,1.0,24.0,2.484941745438558,0,4209,0,17.0,,,False,False,True
8839,1.0,11.0,2.484941745438558,0,2685,0,,,64.0,False,True,False
8840,1.0,64.0,0.0,0,672,0,,,77.0,False,True,False
8841,0.0,57.0,5.0,1,2494,1,,49.0,,False,False,True
8842,0.0,71.0,5.0,1,6732,1,,40.0,,True,False,False
8843,,86.0,5.0,0,2621,1,,40.0,,True,False,False
8844,0.0,17.0,2.0,0,3334,0,12.0,,,False,False,True
8845,,100.0,4.0,1,9421,0,,,60.0,False,True,False
8846,,13.0,0.0,0,8399,0,,,62.0,False,False,True
8847,,65.0,5.0,0,4597,1,13.0,,,True,False,False
8848,1.0,68.0,3.0,0,4015,0,,,78.0,False,True,False
8849,,66.0,5.0,0,2245,0,,37.0,,False,False,True
8850,,100.0,5.0,1,6259,1,,,73.0,False,True,False
8851,,56.0,0.0,1,4172,1,,,62.0,True,False,False
8852,,66.0,1.0,0,4634,0,,47.0,,True,False,False
8853,,51.0,4.0,0,3952,0,,,64.0,False,False,True
8854,,34.0,0.0,0,585,0,,20.0,,False,False,True
8855,,100.0,2.484941745438558,0,9053,0,11.0,,,True,False,False
8856,1.0,28.0,5.0,0,6564,1,,,51.0,False,True,False
8857,0.0,33.0,2.0,0,8607,1,,32.0,,False,False,True
8858,1.0,79.0,1.0,0,7652,1,17.0,,,False,True,False
8859,,88.0,4.0,1,5912,0,,,80.0,False,True,False
8860,,100.0,1.0,0,2339,1,,,80.0,True,False,False
8861,,46.0,0.0,1,8541,0,,,76.0,False,False,True
8862,0.0,46.0,1.0,0,8326,0,,19.0,,False,True,False
8863,1.0,55.0,3.0,1,9549,1,,50.0,,False,False,True
8864,1.0,41.0,1.0,0,9147,0,,42.0,,False,False,True
8865,,2.0,5.0,0,2094,1,17.0,,,False,False,True
8866,,25.0,1.0,0,6815,0,,21.0,,False,False,True
8867,1.0,25.0,2.0,0,2693,1,,,72.0,False,False,True
8868,1.0,3.0,0.0,0,1687,1,,35.0,,True,False,False
8869,,1.0,0.0,0,3928,0,,48.0,,False,False,True
8870,1.0,97.0,3.0,0,5882,0,,,78.0,True,False,False
8871,1.0,28.0,0.0,1,348,1,,27.0,,False,True,False
8872,0.0,51.0,3.0,0,4389,1,11.0,,,False,True,False
8873,1.0,3.0,0.0,0,1242,1,,43.0,,False,False,True
8874,,68.0,4.0,0,1916,0,13.0,,,False,True,False
8875,,76.0,0.0,1,629,0,,,61.0,False,True,False
8876,0.0,31.0,3.0,1,3528,1,,47.0,,False,True,False
8877,,39.0,3.0,0,7935,0,,,56.0,False,True,False
8878,1.0,100.0,2.484941745438558,0,2012,1,,23.0,,False,False,True
8879,1.0,49.0,5.0,1,9575,1,,,70.0,False,True,False
8880,1.0,17.0,2.484941745438558,0,733,0,,,77.0,True,False,False
8881,,83.0,2.0,1,5510,0,,,68.0,False,True,False
8882,1.0,55.0,4.0,0,9417,1,,28.0,,False,False,True
8883,0.0,63.0,3.0,0,466,1,,18.0,,False,False,True
8884,,58.0,0.0,1,2875,1,,35.0,,False,False,True
8885,1.0,22.0,1.0,0,6675,1,17.0,,,True,False,False
8886,0.0,7.0,5.0,0,9324,1,15.0,,,False,True,False
8887,1.0,75.0,4.0,1,3923,1,,49.0,,True,False,False
8888,0.0,72.0,5.0,1,724,0,,,57.0,True,False,False
8889,0.0,20.0,1.0,0,5715,1,,,54.0,False,True,False
8890,,13.0,0.0,0,4060,1,,,51.0,False,False,True
8891,,16.0,0.0,0,2452,1,,21.0,,False,True,False
8892,,44.0,1.0,0,8291,0,,,67.0,False,False,True
8893,0.0,9.0,1.0,0,6190,1,,50.0,,False,True,False
8894,0.0,69.0,4.0,0,9384,1,11.0,,,False,True,False
8895,,40.0,0.0,0,2223,1,11.0,,,False,False,True
8896,1.0,29.0,3.0,1,1228,1,,,74.0,False,True,False
8897,0.0,72.0,2.0,0,9285,0,,45.0,,False,False,True
8898,,61.0,1.0,0,472,0,,50.0,,False,True,False
8899,1.0,18.0,5.0,1,2804,1,,38.0,,False,True,False
8900,0.0,62.0,5.0,0,1281,0,,48.0,,True,False,False
8901,0.0,66.0,2.484941745438558,0,7678,0,,,68.0,False,False,True
8902,0.0,34.0,0.0,1,6780,0,,22.0,,True,False,False
8903,1.0,29.0,0.0,1,7777,1,,,52.0,True,False,False
8904,,50.0,2.0,0,4305,1,11.0,,,True,False,False
8905,0.0,98.0,5.0,1,9527,0,,,66.0,False,False,True
8906,,100.0,3.0,0,9718,1,,37.0,,False,True,False
8907,0.0,90.0,5.0,0,9807,1,14.0,,,False,False,True
8908,,42.0,1.0,0,1935,0,,18.0,,True,False,False
8909,1.0,20.0,2.484941745438558,0,243,0,13.0,,,False,True,False
8910,,32.0,0.0,0,9310,0,,21.0,,False,True,False
8911,1.0,21.0,4.0,0,2992,1,,,67.0,False,False,True
8912,1.0,73.0,3.0,0,8953,0,,32.0,,True,False,False
8913,0.0,19.0,0.0,0,9744,1,15.0,,,False,True,False
8914,,32.0,2.0,0,7216,1,17.0,,,False,False,True
8915,,100.0,4.0,0,3198,0,,24.0,,True,False,False
8916,1.0,10.0,2.0,0,2265,0,,,75.0,True,False,False
8917,,11.0,3.0,0,6436,1,,46.0,,False,False,True
8918,0.0,21.0,0.0,0,7778,1,13.0,,,False,False,True
8919,1.0,73.0,3.0,0,8697,0,10.0,,,True,False,False
8920,1.0,48.0,5.0,0,5377,1,,38.0,,False,True,False
8921,,1.0,1.0,1,2612,1,,27.0,,False,True,False
8922,,62.0,4.0,1,7449,1,,33.0,,True,False,False
8923,0.0,35.0,1.0,0,7507,0,,,70.0,False,False,True
8924,,66.0,1.0,1,9034,1,,49.0,,False,False,True
8925,1.0,63.0,5.0,0,731,1,,37.0,,False,True,False
8926,0.0,85.0,5.0,0,7758,1,17.0,,,False,True,False
8927,1.0,71.0,5.0,1,7802,0,,,78.0,True,False,False
8928,,12.0,5.0,0,1868,1,,20.0,,True,False,False
8929,1.0,27.0,0.0,0,2858,1,,21.0,,False,False,True
8930,,24.0,1.0,0,8819,0,,49.0,,True,False,False
8931,0.0,100.0,0.0,0,5880,1,,29.0,,False,False,True
8932,,78.0,5.0,0,2308,0,,,80.0,False,True,False
8933,,29.0,0.0,0,438,0,,,74.0,True,False,False
8934,0.0,45.0,0.0,0,704,1,,27.0,,False,False,True
8935,0.0,2.0,5.0,0,1376,0,,,76.0,False,False,True
8936,0.0,32.0,4.0,0,2963,0,,,77.0,False,True,False
8937,1.0,36.0,2.0,1,4030,0,,,79.0,True,False,False
8938,0.0,17.0,0.0,0,1897,0,,,78.0,False,True,False
8939,0.0,94.0,1.0,1,5598,0,,33.0,,True,False,False
8940,1.0,59.0,0.0,0,9435,1,,30.0,,False,True,False
8941,1.0,70.0,5.0,0,6661,1,,41.0,,True,False,False
8942,1.0,94.0,2.484941745438558,0,1797,1,,43.0,,True,False,False
8943,,81.0,3.0,1,3983,1,,29.0,,True,False,False
8944,,27.0,0.0,0,2122,1,,37.0,,False,True,False
8945,,82.0,0.0,1,6260,0,,21.0,,False,False,True
8946,0.0,36.0,0.0,1,365,0,,45.0,,False,True,False
8947,0.0,73.0,4.0,1,6274,1,,,75.0,False,True,False
8948,,6.0,5.0,0,3707,1,,,51.0,False,True,False
8949,1.0,100.0,2.484941745438558,0,6116,0,,23.0,,False,True,False
8950,0.0,25.0,5.0,1,994,1,,47.0,,False,True,False
8951,1.0,85.0,3.0,0,7092,1,,44.0,,False,True,False
8952,1.0,64.0,2.0,1,9015,0,,,67.0,False,False,True
8953,0.0,53.0,4.0,1,9146,1,,27.0,,False,True,False
8954,,31.0,5.0,0,3686,1,,18.0,,True,False,False
8955,,21.0,2.0,0,9039,0,,,61.0,False,False,True
8956,1.0,2.0,1.0,0,3803,1,,18.0,,True,False,False
8957,1.0,39.0,2.484941745438558,0,1984,0,,19.0,,False,False,True
8958,0.0,60.0,3.0,1,8001,0,,,52.0,False,True,False
8959,,87.0,5.0,1,6521,1,,26.0,,True,False,False
8960,,44.0,2.484941745438558,1,1940,1,,,54.0,False,False,True
8961,1.0,79.0,5.0,1,9151,0,,,51.0,True,False,False
8962,0.0,17.0,4.0,0,7976,1,,18.0,,False,False,True
8963,,49.0,3.0,0,9160,1,,,58.0,False,False,True
8964,,100.0,5.0,0,1658,0,,44.0,,False,False,True
8965,,40.0,2.484941745438558,1,7827,1,,30.0,,False,False,True
8966,0.0,9.0,2.484941745438558,0,6835,0,,21.0,,False,True,False
8967,0.0,57.0,5.0,0,9233,1,,,51.0,False,False,True
8968,,18.0,2.484941745438558,0,4715,1,11.0,,,True,False,False
8969,,88.0,5.0,1,4840,1,,,76.0,False,True,False
8970,0.0,22.0,5.0,0,63,1,14.0,,,True,False,False
8971,,96.0,1.0,1,7364,1,,,54.0,True,False,False
8972,,12.0,2.0,0,8171,0,,18.0,,True,False,False
8973,0.0,33.0,2.0,0,95,1,,,71.0,True,False,False
8974,1.0,85.0,0.0,0,5793,0,,38.0,,False,False,True
8975,1.0,100.0,2.484941745438558,0,1340,1,,47.0,,False,True,False
8976,1.0,38.0,1.0,0,7990,1,,44.0,,False,True,False
8977,1.0,8.0,1.0,1,5166,1,,,69.0,False,False,True
8978,1.0,37.0,4.0,0,5812,1,,,77.0,False,True,False
8979,,82.0,5.0,1,3056,1,,47.0,,False,False,True
8980,,34.0,1.0,1,9559,1,,,65.0,False,False,True
8981,1.0,97.0,3.0,1,8877,0,,,60.0,False,True,False
8982,0.0,29.0,2.0,1,6199,1,,50.0,,True,False,False
8983,,94.0,1.0,1,3284,1,,34.0,,False,True,False
8984,1.0,50.0,5.0,0,6922,1,,,51.0,False,True,False
8985,1.0,85.0,2.484941745438558,1,5281,1,,,56.0,False,True,False
8986,1.0,25.0,0.0,0,4618,0,13.0,,,False,False,True
8987,0.0,28.0,0.0,0,5005,0,,,71.0,True,False,False
8988,1.0,53.0,4.0,0,1873,0,,,58.0,False,False,True
8989,,27.0,5.0,1,3696,0,,,51.0,False,True,False
8990,0.0,50.0,5.0,1,3974,1,,,54.0,False,False,True
8991,1.0,28.0,5.0,1,932,1,,45.0,,False,True,False
8992,0.0,64.0,1.0,1,9688,1,,,57.0,False,False,True
8993,1.0,92.0,2.0,0,4397,1,,34.0,,False,False,True
8994,0.0,72.0,3.0,1,1627,0,,26.0,,False,True,False
8995,1.0,4.0,0.0,0,2836,1,15.0,,,True,False,False
8996,,16.0,2.484941745438558,0,1312,0,,,54.0,False,False,True
8997,1.0,72.0,2.0,1,9571,0,,48.0,,False,False,True
8998,0.0,5.0,0.0,0,7657,1,,,75.0,False,False,True
8999,1.0,65.0,3.0,0,9687,1,,46.0,,False,True,False
9000,,79.0,2.484941745438558,0,8189,1,,,61.0,False,True,False
9001,1.0,62.0,0.0,1,4317,0,,,65.0,False,True,False
9002,0.0,39.0,1.0,0,8372,0,,18.0,,True,False,False
9003,,34.0,5.0,0,4494,1,12.0,,,False,False,True
9004,1.0,53.0,2.0,0,9316,1,15.0,,,False,False,True
9005,0.0,60.0,2.0,0,5087,1,,,65.0,False,True,False
9006,1.0,88.0,1.0,0,7480,0,,34.0,,True,False,False
9007,,89.0,2.0,0,3002,1,15.0,,,False,False,True
9008,1.0,94.0,2.484941745438558,0,1533,1,,25.0,,False,False,True
9009,0.0,100.0,2.0,1,5399,0,,,63.0,True,False,False
9010,0.0,75.0,4.0,1,8062,1,,,61.0,False,False,True
9011,0.0,100.0,2.0,0,190,0,15.0,,,True,False,False
9012,0.0,23.0,1.0,1,4468,1,,25.0,,False,True,False
9013,0.0,29.0,2.0,0,2591,0,,37.0,,False,False,True
9014,1.0,11.0,3.0,1,5117,1,,30.0,,True,False,False
9015,1.0,82.0,3.0,0,9851,0,,,61.0,False,False,True
9016,0.0,75.0,2.0,1,5465,1,,,73.0,False,True,False
9017,0.0,55.0,5.0,1,2955,1,,29.0,,False,True,False
9018,1.0,2.0,2.0,1,5444,1,,,54.0,False,True,False
9019,1.0,4.0,2.484941745438558,1,9823,0,,,78.0,True,False,False
9020,1.0,31.0,1.0,0,1638,0,,,65.0,True,False,False
9021,0.0,24.0,3.0,0,457,1,,,55.0,True,False,False
9022,,84.0,1.0,0,4449,0,16.0,,,False,True,False
9023,1.0,80.0,5.0,0,4796,0,,37.0,,True,False,False
9024,0.0,78.0,3.0,0,5382,0,,,66.0,False,True,False
9025,0.0,32.0,0.0,0,7349,0,,24.0,,True,False,False
9026,0.0,51.0,2.484941745438558,0,2378,1,,20.0,,False,True,False
9027,1.0,20.0,0.0,0,623,0,,21.0,,False,True,False
9028,0.0,100.0,2.0,1,9796,0,,,68.0,False,True,False
9029,1.0,45.0,0.0,1,9660,1,,29.0,,True,False,False
9030,0.0,75.0,5.0,1,2246,1,,,52.0,False,True,False
9031,0.0,66.0,5.0,1,2520,1,,41.0,,False,False,True
9032,0.0,24.0,1.0,1,5997,1,,,78.0,True,False,False
9033,,5.0,4.0,1,2830,1,,,60.0,False,True,False
9034,0.0,100.0,2.0,0,1653,1,,26.0,,False,False,True
9035,1.0,29.0,0.0,1,9702,0,,,80.0,False,True,False
9036,1.0,94.0,1.0,0,898,1,,39.0,,False,True,False
9037,1.0,70.0,2.0,0,2580,1,,,69.0,False,False,True
9038,,4.0,2.0,1,7670,1,,,51.0,False,True,False
9039,0.0,39.0,3.0,0,836,0,,25.0,,False,False,True
9040,0.0,22.0,0.0,1,9654,0,,42.0,,False,False,True
9041,1.0,85.0,3.0,0,4847,0,,,65.0,False,False,True
9042,0.0,100.0,3.0,1,1920,1,,22.0,,True,False,False
9043,,43.0,3.0,1,401,0,,,60.0,True,False,False
9044,0.0,99.0,2.0,0,2011,0,16.0,,,True,False,False
9045,1.0,100.0,1.0,1,2443,0,,,63.0,False,True,False
9046,,26.0,3.0,1,128,1,,38.0,,True,False,False
9047,0.0,16.0,0.0,0,8029,0,,,59.0,True,False,False
9048,,83.0,4.0,0,5896,1,15.0,,,False,True,False
9049,0.0,55.0,0.0,1,7731,1,,,80.0,True,False,False
9050,1.0,56.0,4.0,0,9101,0,14.0,,,True,False,False
9051,0.0,83.0,4.0,0,5920,1,,24.0,,False,False,True
9052,0.0,48.0,0.0,0,1751,1,,,77.0,False,False,True
9053,,60.0,1.0,0,2248,0,,26.0,,False,False,True
9054,0.0,42.0,5.0,1,8451,1,,42.0,,True,False,False
9055,0.0,52.0,2.0,1,8535,0,,,63.0,False,True,False
9056,,77.0,2.0,0,1469,1,,,66.0,False,True,False
9057,0.0,52.0,2.0,0,9161,1,,46.0,,False,False,True
9058,,56.0,3.0,0,4419,0,17.0,,,False,True,False
9059,,66.0,3.0,1,4048,0,,,65.0,False,False,True
9060,1.0,86.0,2.0,0,763,1,,24.0,,False,False,True
9061,1.0,18.0,2.484941745438558,1,5603,1,,,69.0,False,True,False
9062,,57.0,5.0,1,5396,1,,27.0,,False,False,True
9063,0.0,18.0,2.0,1,1273,0,,31.0,,False,True,False
9064,1.0,72.0,2.0,1,5091,0,,,51.0,False,False,True
9065,0.0,56.0,4.0,1,5913,1,,,80.0,True,False,False
9066,1.0,1.0,5.0,0,2718,0,,42.0,,False,False,True
9067,0.0,79.0,2.0,0,7810,0,,,62.0,True,False,False
9068,1.0,91.0,0.0,1,4257,0,,,76.0,False,True,False
9069,,30.0,3.0,1,9731,0,,,73.0,True,False,False
9070,,11.0,1.0,1,908,0,,,80.0,False,True,False
9071,0.0,8.0,5.0,0,2123,0,,18.0,,False,False,True
9072,,12.0,5.0,0,7616,1,,29.0,,True,False,False
9073,1.0,73.0,2.484941745438558,1,3145,1,,21.0,,False,False,True
9074,1.0,98.0,2.484941745438558,0,4228,1,17.0,,,False,False,True
9075,1.0,43.0,2.0,0,8115,0,,26.0,,False,False,True
9076,1.0,42.0,4.0,0,7228,0,,,74.0,True,False,False
9077,,73.0,4.0,0,6917,1,17.0,,,False,False,True
9078,1.0,98.0,2.0,0,8669,1,11.0,,,False,False,True
9079,1.0,79.0,5.0,0,6883,1,,46.0,,False,True,False
9080,0.0,17.0,3.0,0,3608,1,,34.0,,True,False,False
9081,0.0,64.0,2.0,0,1307,0,14.0,,,False,False,True
9082,1.0,37.0,2.0,1,6382,1,,28.0,,False,False,True
9083,0.0,1.0,5.0,1,4399,1,,,63.0,False,False,True
9084,1.0,93.0,0.0,0,846,1,,44.0,,False,False,True
9085,1.0,42.0,2.0,0,2877,1,,49.0,,True,False,False
9086,0.0,50.0,3.0,0,1676,1,,28.0,,True,False,False
9087,,56.0,3.0,0,6999,1,,,60.0,False,False,True
9088,1.0,65.0,4.0,1,6636,0,,,52.0,False,True,False
9089,,35.0,5.0,1,372,0,,,71.0,True,False,False
9090,1.0,49.0,1.0,0,6570,1,,28.0,,False,True,False
9091,0.0,55.0,3.0,1,393,0,,,53.0,False,False,True
9092,0.0,53.0,3.0,1,9502,1,,42.0,,False,True,False
9093,,36.0,4.0,0,2225,1,,47.0,,True,False,False
9094,,24.0,3.0,0,9889,0,,,59.0,True,False,False
9095,,15.0,5.0,0,9603,1,,38.0,,False,False,True
9096,1.0,60.0,0.0,0,9394,0,15.0,,,False,False,True
9097,1.0,53.0,1.0,0,6194,1,,26.0,,False,False,True
9098,0.0,60.0,4.0,1,5667,0,,,72.0,False,False,True
9099,0.0,26.0,3.0,0,1256,0,,,75.0,False,True,False
9100,1.0,9.0,3.0,0,9768,0,,,60.0,True,False,False
9101,1.0,90.0,2.0,1,7233,1,,28.0,,True,False,False
9102,0.0,85.0,4.0,1,9920,0,,,51.0,False,False,True
9103,0.0,46.0,5.0,0,7605,0,,50.0,,True,False,False
9104,0.0,5.0,1.0,0,8662,1,,,64.0,False,False,True
9105,0.0,72.0,2.0,1,3925,0,,38.0,,False,False,True
9106,0.0,27.0,2.0,0,2313,0,,43.0,,True,False,False
9107,,10.0,3.0,0,3959,1,,,72.0,False,True,False
9108,1.0,8.0,5.0,1,8521,1,,34.0,,True,False,False
9109,,92.0,0.0,1,2887,1,,28.0,,True,False,False
9110,0.0,24.0,4.0,1,8994,1,,47.0,,True,False,False
9111,,22.0,4.0,0,2393,1,,34.0,,True,False,False
9112,,58.0,2.0,1,3471,0,,,66.0,True,False,False
9113,0.0,33.0,4.0,1,1795,1,,33.0,,True,False,False
9114,,31.0,3.0,0,8611,1,,46.0,,True,False,False
9115,0.0,91.0,2.0,0,505,0,,38.0,,True,False,False
9116,,56.0,3.0,0,8277,1,,49.0,,False,True,False
9117,,5.0,0.0,0,1325,0,,29.0,,True,False,False
9118,,42.0,1.0,1,6838,0,,,51.0,False,False,True
9119,1.0,89.0,0.0,0,3226,1,,,79.0,False,True,False
9120,1.0,50.0,5.0,0,3931,1,,32.0,,False,True,False
9121,0.0,24.0,2.0,0,8158,1,,,73.0,True,False,False
9122,,36.0,2.0,0,5099,1,,,73.0,False,False,True
9123,,10.0,2.0,0,5609,1,,,51.0,True,False,False
9124,1.0,18.0,2.0,0,7769,1,,40.0,,False,False,True
9125,1.0,9.0,2.0,0,106,1,,40.0,,True,False,False
9126,1.0,21.0,0.0,0,2036,1,,32.0,,False,True,False
9127,1.0,17.0,0.0,0,7078,0,14.0,,,False,True,False
9128,0.0,5.0,3.0,1,4631,1,,,64.0,False,True,False
9129,1.0,14.0,2.484941745438558,0,1306,1,,37.0,,False,True,False
9130,0.0,69.0,2.0,0,7742,0,11.0,,,True,False,False
9131,0.0,2.0,5.0,0,7426,0,,,51.0,False,False,True
9132,0.0,81.0,0.0,0,2822,0,,20.0,,False,True,False
9133,0.0,41.0,0.0,0,4251,1,11.0,,,False,False,True
9134,,7.0,0.0,0,3446,1,,31.0,,True,False,False
9135,0.0,91.0,3.0,0,4100,0,15.0,,,False,False,True
9136,1.0,32.0,0.0,0,5272,0,,,65.0,True,False,False
9137,1.0,21.0,4.0,1,4616,1,,23.0,,False,True,False
9138,,4.0,5.0,0,23,1,,,57.0,False,True,False
9139,0.0,91.0,5.0,1,384,1,,24.0,,True,False,False
9140,1.0,71.0,5.0,1,4245,1,,26.0,,False,True,False
9141,1.0,9.0,4.0,0,2213,1,15.0,,,True,False,False
9142,,77.0,2.0,1,8599,0,,,52.0,False,False,True
9143,0.0,59.0,3.0,0,5917,1,,28.0,,True,False,False
9144,,92.0,1.0,0,8685,1,,,56.0,True,False,False
9145,1.0,20.0,3.0,0,642,0,,23.0,,False,True,False
9146,,91.0,0.0,0,6621,1,,,79.0,False,False,True
9147,,79.0,3.0,1,6026,0,,,67.0,False,True,False
9148,,45.0,2.0,0,3490,0,,35.0,,False,True,False
9149,1.0,28.0,1.0,1,7090,1,,,58.0,True,False,False
9150,,77.0,4.0,1,4838,0,,,52.0,True,False,False
9151,1.0,12.0,2.484941745438558,1,2973,0,,22.0,,True,False,False
9152,,23.0,1.0,0,7117,0,,,62.0,False,True,False
9153,,15.0,0.0,1,4134,1,,45.0,,False,True,False
9154,,37.0,2.0,0,6786,0,,34.0,,False,True,False
9155,,66.0,1.0,0,2576,0,,41.0,,False,False,True
9156,0.0,17.0,3.0,1,5507,1,,41.0,,False,False,True
9157,1.0,13.0,5.0,0,8922,1,,,69.0,False,True,False
9158,,25.0,0.0,1,9525,1,,,64.0,False,False,True
9159,1.0,36.0,1.0,0,4785,0,,40.0,,True,False,False
9160,0.0,9.0,4.0,1,5012,1,,,54.0,False,False,True
9161,0.0,84.0,2.0,1,5250,1,,,71.0,False,False,True
9162,1.0,81.0,2.0,1,7587,1,,39.0,,False,True,False
9163,1.0,34.0,0.0,1,9427,0,,,71.0,False,True,False
9164,,83.0,5.0,0,6080,1,,22.0,,False,False,True
9165,,72.0,5.0,0,4691,1,17.0,,,True,False,False
9166,1.0,7.0,4.0,0,3390,1,,,66.0,False,True,False
9167,,32.0,4.0,1,2701,1,,,73.0,False,False,True
9168,1.0,100.0,2.484941745438558,0,7133,1,,35.0,,False,False,True
9169,0.0,72.0,1.0,1,4748,0,,29.0,,False,False,True
9170,1.0,18.0,1.0,0,7937,1,,49.0,,True,False,False
9171,,30.0,4.0,0,7034,1,,26.0,,False,True,False
9172,,88.0,5.0,0,1576,0,,44.0,,False,True,False
9173,0.0,17.0,0.0,0,1072,0,,43.0,,False,False,True
9174,1.0,69.0,5.0,0,7279,1,12.0,,,False,True,False
9175,,59.0,0.0,0,5069,1,15.0,,,False,True,False
9176,1.0,87.0,0.0,1,9501,0,,49.0,,True,False,False
9177,,91.0,2.0,0,5252,1,17.0,,,False,True,False
9178,,100.0,2.0,1,7041,0,,,51.0,False,False,True
9179,1.0,100.0,2.484941745438558,1,6338,0,,,79.0,False,True,False
9180,0.0,68.0,1.0,1,7056,1,,25.0,,False,False,True
9181,,15.0,0.0,0,7755,0,11.0,,,False,True,False
9182,,60.0,4.0,0,2254,0,,,61.0,False,False,True
9183,1.0,8.0,5.0,0,9709,1,,,79.0,True,False,False
9184,,26.0,0.0,1,6282,1,,,67.0,False,False,True
9185,1.0,100.0,0.0,0,7571,1,13.0,,,True,False,False
9186,0.0,37.0,2.0,0,7783,1,12.0,,,False,False,True
9187,0.0,60.0,5.0,0,1513,0,,48.0,,False,True,False
9188,1.0,75.0,0.0,1,7760,0,,26.0,,False,True,False
9189,1.0,54.0,2.0,0,479,1,,,66.0,True,False,False
9190,1.0,87.0,3.0,0,461,1,,29.0,,False,True,False
9191,,1.0,0.0,1,9937,1,,,55.0,False,True,False
9192,1.0,61.0,0.0,1,7065,1,,35.0,,False,True,False
9193,0.0,33.0,2.0,1,5347,0,,,72.0,True,False,False
9194,1.0,10.0,1.0,0,9664,0,,35.0,,True,False,False
9195,1.0,22.0,5.0,1,9756,1,,31.0,,True,False,False
9196,,87.0,4.0,0,9363,1,10.0,,,True,False,False
9197,,0.0,0.0,0,5866,1,,20.0,,False,False,True
9198,1.0,89.0,5.0,1,1121,1,,,79.0,False,False,True
9199,,72.0,3.0,0,624,0,17.0,,,False,False,True
9200,0.0,56.0,5.0,0,1128,1,,48.0,,True,False,False
9201,1.0,12.0,1.0,1,5278,1,,,59.0,False,False,True
9202,,68.0,2.484941745438558,0,7811,0,,,65.0,True,False,False
9203,,77.0,5.0,0,474,1,,,74.0,False,False,True
9204,0.0,67.0,0.0,0,764,1,,,76.0,False,True,False
9205,0.0,21.0,1.0,1,1243,0,,,66.0,True,False,False
9206,,55.0,4.0,0,3313,1,,,54.0,False,False,True
9207,1.0,61.0,2.0,1,5753,1,,,67.0,False,False,True
9208,0.0,19.0,3.0,0,3040,0,,50.0,,False,False,True
9209,,18.0,4.0,0,3399,0,,25.0,,True,False,False
9210,1.0,11.0,5.0,1,5548,1,,46.0,,False,True,False
